id	has_phys_det	num_phys_boxes	yolo_conf_max	stn_pmax_max	stn_entropy_mean	p_b2_max	p_b3_max	p_b6_max	p_b7_max	p_b8_max	tem_pc1	tem_pc2	tem_pc3	hum_pc1	hum_pc2	hum_pc3	dew_pc1	dew_pc2	dew_pc3	co2_pc1	area	grow
572042_20211014_2_0_0_3_2_13_0_054	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	654.2686021	3	13
572043_20211014_2_0_0_3_2_13_0_055	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	659.7078068	3	13
572052_20211014_2_0_0_3_2_13_0_064	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	613.9270769	3	13
572053_20211014_2_0_0_3_2_13_0_065	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	645.0962024	3	13
572056_20211014_2_0_0_3_2_13_0_068	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	643.3522719	3	13
572058_20211014_2_0_0_3_2_13_0_070	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	694.0128134	3	13
572061_20211014_2_0_0_3_2_13_0_073	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	682.5867789	3	13
572067_20211014_2_0_0_3_2_13_0_079	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	698.9820801	3	13
572071_20211014_2_0_0_3_2_13_0_083	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	689.390211	3	13
572083_20211014_2_0_0_3_2_13_0_095	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	707.2496894	3	13
572084_20211014_2_0_0_3_2_13_0_096	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	662.478313	3	13
572086_20211014_2_0_0_3_2_13_0_098	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	734.1700918	3	13
572091_20211014_2_0_0_3_2_13_0_0103	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	757.6050563	3	13
572094_20211014_2_0_0_3_2_13_0_0106	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	711.5529971	3	13
572095_20211014_2_0_0_3_2_13_0_0107	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	758.689268	3	13
572097_20211014_2_0_0_3_2_13_0_0109	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	639.0499367	3	13
572098_20211014_2_0_0_3_2_13_0_0110	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	698.1861205	3	13
572101_20211014_2_0_0_3_2_13_0_0113	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	646.7298396	3	13
572104_20211014_2_0_0_3_2_13_0_0116	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	738.9953419	3	13
572109_20211014_2_0_0_3_2_13_0_0121	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	711.9232395	3	13
572111_20211014_2_0_0_3_2_13_0_0123	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	725.7876563	3	13
572114_20211014_2_0_0_3_2_13_0_0126	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	672.5729932	3	13
572119_20211014_2_0_0_3_2_13_0_0131	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	705.2005742	3	13
572126_20211014_2_0_0_3_2_13_0_0138	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	638.1135761	3	13
572133_20211014_2_0_0_3_2_13_0_0145	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	768.1550253	3	13
572135_20211014_2_0_0_3_2_13_0_0147	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	664.3258103	3	13
572140_20211014_2_0_0_3_2_13_0_0152	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	750.1905912	3	13
572142_20211014_2_0_0_3_2_13_0_0154	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	643.6277019	3	13
572145_20211014_2_0_0_3_2_13_0_0157	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	618.4217062	3	13
572150_20211014_2_0_0_3_2_13_0_0162	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	781.6236472	3	13
572152_20211014_2_0_0_3_2_13_0_0164	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	732.8069408	3	13
572153_20211014_2_0_0_3_2_13_0_0165	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	639.4226442	3	13
572159_20211014_2_0_0_3_2_13_0_0171	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	629.4545921	3	13
572162_20211014_2_0_0_3_2_13_0_0174	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	743.8769719	3	13
572168_20211014_2_0_0_3_2_13_0_0180	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	771.9481702	3	13
572169_20211014_2_0_0_3_2_13_0_0181	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	737.565355	3	13
572174_20211014_2_0_0_3_2_13_0_0186	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	687.0006739	3	13
572175_20211014_2_0_0_3_2_13_0_0187	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	630.9383317	3	13
572177_20211014_2_0_0_3_2_13_0_0189	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	623.7883178	3	13
572183_20211014_2_0_0_3_2_13_0_0199	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	739.4919439	3	13
572186_20211014_2_0_0_3_2_13_0_0202	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	760.8188812	3	13
572187_20211014_2_0_0_3_2_13_0_0203	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	669.2456649	3	13
572188_20211014_2_0_0_3_2_13_0_0204	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	617.7266041	3	13
572194_20211014_2_0_0_3_2_13_0_0210	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	748.1856031	3	13
572198_20211014_2_0_0_3_2_13_0_0214	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	772.2557003	3	13
572200_20211014_2_0_0_3_2_13_0_0216	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	672.9728318	3	13
572212_20211014_2_0_0_3_2_13_0_0228	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	690.3567418	3	13
572213_20211014_2_0_0_3_2_13_0_0229	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	682.377716	3	13
572217_20211014_2_0_0_3_2_13_0_0233	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	688.9688295	3	13
572218_20211014_2_0_0_3_2_13_0_0234	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	638.8666187	3	13
572220_20211014_2_0_0_3_2_13_0_0236	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	701.4855549	3	13
572225_20211014_2_0_0_3_2_13_0_0241	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	804.2607296	3	13
572226_20211014_2_0_0_3_2_13_0_0242	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	658.6605312	3	13
572228_20211014_2_0_0_3_2_13_0_0244	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	603.1204299	3	13
572235_20211014_2_0_0_3_2_13_0_0251	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	596.7297872	3	13
572236_20211014_2_0_0_3_2_13_0_0252	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	710.3323751	3	13
572237_20211014_2_0_0_3_2_13_0_0253	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	633.8244627	3	13
572243_20211014_2_0_0_3_2_13_0_0259	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	685.4701827	3	13
572245_20211014_2_0_0_3_2_13_0_0261	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	566.46188	3	13
572246_20211014_2_0_0_3_2_13_0_0262	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	647.7643998	3	13
572247_20211014_2_0_0_3_2_13_0_0263	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	826.989807	3	13
572248_20211014_2_0_0_3_2_13_0_0264	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	745.305923	3	13
572251_20211014_2_0_0_3_2_13_0_0267	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	793.0029524	3	13
572254_20211014_2_0_0_3_2_13_0_0270	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	654.8395321	3	13
572256_20211014_2_0_0_3_2_13_0_0272	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	658.7565206	3	13
572272_20211014_2_0_0_3_2_13_0_0288	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	681.1354877	3	13
572273_20211014_2_0_0_3_2_13_0_0289	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	666.3715172	3	13
572274_20211014_2_0_0_3_2_13_0_0290	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	695.7013027	3	13
572276_20211014_2_0_0_3_2_13_0_0292	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	722.0630495	3	13
572277_20211014_2_0_0_3_2_13_0_0293	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	642.6168654	3	13
572282_20211014_2_0_0_3_2_13_0_0298	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	663.1814415	3	13
572284_20211014_2_0_0_3_2_13_0_0300	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	835.3554693	3	13
572286_20211014_2_0_0_3_2_13_0_0302	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	775.2697074	3	13
572290_20211014_2_0_0_3_2_13_0_0306	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	672.1188174	3	13
572292_20211014_2_0_0_3_2_13_0_0308	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	698.582993	3	13
572294_20211014_2_0_0_3_2_13_0_0310	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	690.2331848	3	13
572295_20211014_2_0_0_3_2_13_0_0311	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	711.8950351	3	13
572298_20211014_2_0_0_3_2_13_0_0314	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	727.1151084	3	13
572300_20211014_2_0_0_3_2_13_0_0316	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	561.0079073	3	13
572305_20211014_2_0_0_3_2_13_0_0321	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	691.8209991	3	13
572308_20211014_2_0_0_3_2_13_0_0324	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	722.5110711	3	13
572311_20211014_2_0_0_3_2_13_0_0327	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	738.2688687	3	13
572312_20211014_2_0_0_3_2_13_0_0328	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	642.2787589	3	13
572315_20211014_2_0_0_3_2_13_0_0331	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	625.617315	3	13
572316_20211014_2_0_0_3_2_13_0_0332	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	693.536479	3	13
572319_20211014_2_0_0_3_2_13_0_0335	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	660.3022804	3	13
572320_20211014_2_0_0_3_2_13_0_0336	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	638.0676254	3	13
572328_20211014_2_0_0_3_2_13_0_0344	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	635.2553036	3	13
572329_20211014_2_0_0_3_2_13_0_0345	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	705.2364425	3	13
572333_20211014_2_0_0_3_2_13_0_0349	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	702.6680561	3	13
572334_20211014_2_0_0_3_2_13_0_0350	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	717.0631795	3	13
572338_20211014_2_0_0_3_2_13_0_0354	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	655.5204997	3	13
572356_20211014_2_0_0_3_2_13_0_0372	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	719.4398723	3	13
572358_20211014_2_0_0_3_2_13_0_0374	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	753.434439	3	13
572362_20211014_2_0_0_3_2_13_0_0378	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	671.5586791	3	13
572363_20211014_2_0_0_3_2_13_0_0379	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	771.8789622	3	13
572365_20211014_2_0_0_3_2_13_0_0381	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	621.1794842	3	13
572368_20211014_2_0_0_3_2_13_0_0384	0	0	0	0	0	0	0	0	0	0	27.65117381	-16.75717798	-7.246896933	64.67044944	19.86984852	41.3063297	34.63758337	5.436016644	-2.507806214	750.0223847	3	13
572377_20211018_2_0_0_3_2_13_0_03	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	997.2693765	3	13
572382_20211018_2_0_0_3_2_13_0_08	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	1095.274167	3	13
572386_20211018_2_0_0_3_2_13_0_012	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	1019.866254	3	13
572389_20211018_2_0_0_3_2_13_0_015	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	903.9706321	3	13
572392_20211018_2_0_0_3_2_13_0_018	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	914.1310206	3	13
572398_20211018_2_0_0_3_2_13_0_024	0	0	0	0	0	0	0	0	0	0	7.944209156	0.133824033	-14.79418985	19.83672279	10.58704039	38.33406859	8.294867256	-3.962042275	-0.882949414	966.3312136	3	13
572404_20211018_2_0_0_3_2_13_0_030	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	997.4289223	3	13
572405_20211018_2_0_0_3_2_13_0_031	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	888.0685054	3	13
572406_20211018_2_0_0_3_2_13_0_032	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	1114.335764	3	13
572408_20211018_2_0_0_3_2_13_0_034	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	991.4094039	3	13
572414_20211018_2_0_0_3_2_13_0_040	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	942.6115989	3	13
572418_20211018_2_0_0_3_2_13_0_044	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	927.9427242	3	13
572421_20211018_2_0_0_3_2_13_0_047	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	840.8454207	3	13
572424_20211018_2_0_0_3_2_13_0_050	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	985.9070921	3	13
572428_20211018_2_0_0_3_2_13_0_054	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	1017.842484	3	13
572429_20211018_2_0_0_3_2_13_0_055	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	1047.576221	3	13
572430_20211018_2_0_0_3_2_13_0_056	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	947.4014584	3	13
572434_20211018_2_0_0_3_2_13_0_060	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	888.9737309	3	13
572437_20211018_2_0_0_3_2_13_0_063	0	0	0	0	0	0	0	0	0	0	7.850643554	-0.12612878	-14.54884542	19.13842372	9.301566085	36.65553256	8.139516917	-3.966786986	-1.086084641	734.6804765	3	13
572442_20211018_2_0_0_3_2_13_0_068	0	0	0	0	0	0	0	0	0	0	7.944209156	0.133824033	-14.79418985	19.83672279	10.58704039	38.33406859	8.294867256	-3.962042275	-0.882949414	913.7098192	3	13
572443_20211018_2_0_0_3_2_13_0_069	0	0	0	0	0	0	0	0	0	0	7.763567991	-0.407983761	-14.30494303	18.46936068	7.883628035	34.90394373	7.978757962	-4.018458417	-1.298774583	1005.480321	3	13
572448_20211018_2_0_0_3_2_13_0_074	0	0	0	0	0	0	0	0	0	0	7.763567991	-0.407983761	-14.30494303	18.46936068	7.883628035	34.90394373	7.978757962	-4.018458417	-1.298774583	1205.040014	3	13
572449_20211018_2_0_0_3_2_13_0_075	0	0	0	0	0	0	0	0	0	0	7.763567991	-0.407983761	-14.30494303	18.46936068	7.883628035	34.90394373	7.978757962	-4.018458417	-1.298774583	971.7477248	3	13
572451_20211018_2_0_0_3_2_13_0_077	0	0	0	0	0	0	0	0	0	0	7.763567991	-0.407983761	-14.30494303	18.46936068	7.883628035	34.90394373	7.978757962	-4.018458417	-1.298774583	939.5623224	3	13
572455_20211018_2_0_0_3_2_13_0_081	0	0	0	0	0	0	0	0	0	0	7.763567991	-0.407983761	-14.30494303	18.46936068	7.883628035	34.90394373	7.978757962	-4.018458417	-1.298774583	874.4512605	3	13
572457_20211018_2_0_0_3_2_13_0_083	0	0	0	0	0	0	0	0	0	0	7.763567991	-0.407983761	-14.30494303	18.46936068	7.883628035	34.90394373	7.978757962	-4.018458417	-1.298774583	982.5332376	3	13
